"Código Establecimiento","Nombre Establecimiento","ID Comuna","Nombre Comuna","Femenino","Masculino","Total Estudiantes"
"7354","ESCUELA RURAL LUZ Y SABER","10301","OSORNO","3","10","13"
"7355","ESCUELA RURAL EMILIO SURBER SCHULZ","10301","OSORNO","1","4","5"
"7357","ESCUELA RURAL PUCOIHUE","10301","OSORNO","4","6","10"
"7369","ESCUELA RURAL PICHIL","10301","OSORNO","6","14","20"
"7372","ESCUELA RURAL CANCHA LARGA","10301","OSORNO","4","3","7"
"7377","ESCUELA RURAL WALTERIO MEYER RUSCA","10301","OSORNO","10","12","22"
"7382","ESCUELA RURAL LOS ABEDULES","10301","OSORNO","4","0","4"
"7384","ESCUELA RURAL TACAMO ALTO","10301","OSORNO","1","1","2"
"7418","ESCUELA BASICA SAN PABLO","10307","SAN PABLO","10","13","23"
"7419","ESCUELA DELICIO CARDENAS BUSTAMANTE","10307","SAN PABLO","4","8","12"
"7427","ESCUEAL RURAL QUILEN","10307","SAN PABLO","4","3","7"
"7431","ESCUELA RURAL TRUMAO","10307","SAN PABLO","1","4","5"
"7432","ESCUELA RURAL JULIO MOHR SCHULER","10307","SAN PABLO","5","5","10"
"7433","ESCUELA RURAL LA POZA","10307","SAN PABLO","1","1","2"
"7448","ESCUELA ENTRE LAGOS","10304","PUYEHUE","32","34","66"
"7449","ESCUELA RURAL ARMANDO SCHEUCH EPPLE","10304","PUYEHUE","8","5","13"
"7450","ESCUELA RURAL LOS PELLINES","10304","PUYEHUE","12","14","26"
"7452","ESCUELA RURAL EL ENCANTO","10304","PUYEHUE","3","6","9"
"7458","ESCUELA RURAL ÑADY","10304","PUYEHUE","1","3","4"
"7459","ESCUELA RURAL ESTACION NUEVO PORVENIR","10304","PUYEHUE","10","14","24"
"7460","ESCUELA RURAL PILMAIQUEN","10304","PUYEHUE","5","10","15"
"7471","ESCUELA RURAL PAJARITOS","10304","PUYEHUE","0","2","2"
"7476","ESCUELA ALBERTO HURTADO","10302","PUERTO OCTAY","12","16","28"
"7477","ESCUELA RURAL ADMINISTRACION RUPANCO","10302","PUERTO OCTAY","3","10","13"
"7478","ESCUELA RURAL LAS CASCADAS","10302","PUERTO OCTAY","10","12","22"
"7496","ESCUELA RURAL NOCHACO","10302","PUERTO OCTAY","6","11","17"
"7498","ESCUELA RURAL COIHUECO","10302","PUERTO OCTAY","2","1","3"
"7507","ESCUELA BERTOLDO HOFMANN KAHLER","10303","PURRANQUE","13","10","23"
"7508","ESCUELA VILLA LO BURGOS","10303","PURRANQUE","14","12","26"
"7509","CENTRO EDUCACION INTEGRAL DE ADULTOS","10303","PURRANQUE","12","9","21"
"7510","ESCUELA RURAL LA PAZ","10303","PURRANQUE","7","6","13"
"7511","ESCUELA RURAL ANTONIO SEGUNDO FERNANDEZ PORTALES","10303","PURRANQUE","1","2","3"
"7531","ESCUELA PURRANQUE","10303","PURRANQUE","4","6","10"
"7535","ESCUELA RURAL NUEVA ISRAEL","10303","PURRANQUE","2","4","6"
"7541","ESCUELA ANDREW JACKSON","10305","RIO NEGRO","22","35","57"
"7543","ESCUELA RIO NEGRO","10305","RIO NEGRO","12","23","35"
"7544","COLEGIO RIACHUELO","10305","RIO NEGRO","21","12","33"
"7583","ESCUELA RURAL PUAUCHO","10306","SAN JUAN DE LA COSTA","11","12","23"
"7593","ESCUELA RURAL BAHIA MANSA","10306","SAN JUAN DE LA COSTA","8","18","26"
"7624","ESCUELA DE ADULTOS RELONCAVI","10101","PUERTO MONTT","9","5","14"
"7627","LICEO DE HOMBRES MANUEL MONTT","10101","PUERTO MONTT","0","84","84"
"7628","LICEO ISIDORA ZEGERS DE HUNEEUS","10101","PUERTO MONTT","19","0","19"
"7630","ESCUELA ESPANA","10101","PUERTO MONTT","74","0","74"
"7631","ESCUELA N°2 REPUBLICA ARGENTINA","10101","PUERTO MONTT","34","43","77"
"7632","ESCUELA N 10 ANGELMO","10101","PUERTO MONTT","22","39","61"
"7633","ESCUELA CAPITAN ARTURO PRAT CHACON","10101","PUERTO MONTT","30","30","60"
"7634","ESCUELA MIRASOL","10101","PUERTO MONTT","30","43","73"
"7636","ESCUELA N 5 MIRAMAR","10101","PUERTO MONTT","17","14","31"
"7637","ESCUELA N 7 ARABE-SIRIA","10101","PUERTO MONTT","30","30","60"
"7638","ESCUELA N 3 MELIPULLI","10101","PUERTO MONTT","30","36","66"
"7639","COLEGIO DARIO SALAS","10101","PUERTO MONTT","33","31","64"
"7641","ESCUELA BELLAVISTA","10101","PUERTO MONTT","12","13","25"
"7642","ESCUELA LA COLINA","10101","PUERTO MONTT","13","11","24"
"7643","ESCUELA CHILOE","10101","PUERTO MONTT","17","27","44"
"7644","ESCUELA BASICA SANTA INES","10101","PUERTO MONTT","11","10","21"
"7646","ESCUELA ROTARIO PEDRO AVELINO BRAVO","10101","PUERTO MONTT","15","25","40"
"7647","ESCUELA LIBERTAD","10101","PUERTO MONTT","23","18","41"
"7648","ESCUELA MARCELA PAZ","10101","PUERTO MONTT","11","10","21"
"7650","ESCUELA DE CULTURA Y DIFUSION ARTISTICA","10101","PUERTO MONTT","11","7","18"
"7651","LICEO RURAL PIEDRA AZUL","10101","PUERTO MONTT","12","12","24"
"7654","ESCUELA RURAL LENCA","10101","PUERTO MONTT","9","13","22"
"7655","ESCUELA RURAL MAILLEN","10101","PUERTO MONTT","5","7","12"
"7656","ESCUELA RURAL PELLUCO","10101","PUERTO MONTT","2","5","7"
"7658","ESCUELA RURAL CORRENTOSO","10101","PUERTO MONTT","3","8","11"
"7659","ESCUELA ALERCE HISTORICO","10101","PUERTO MONTT","39","31","70"
"7664","ESCUELA CAYENEL","10101","PUERTO MONTT","10","12","22"
"7665","ESCUELA RURAL LA CHAMIZA","10101","PUERTO MONTT","8","11","19"
"7667","CENTRO DE EDUCACION DE ADULTOS JOSE BERNARDO SUAREZ","10101","PUERTO MONTT","6","11","17"
"7669","ESCUELA RURAL ILQUE","10101","PUERTO MONTT","1","7","8"
"7671","ESCUELA RURAL LAGUNITAS","10101","PUERTO MONTT","12","14","26"
"7672","ESCUEAL RURAL CHAICAS","10101","PUERTO MONTT","8","8","16"
"7675","ESCUELA RURAL TRAPEN","10101","PUERTO MONTT","11","9","20"
"7679","ESCUELA RURAL HUELMO","10101","PUERTO MONTT","8","14","22"
"7682","ESCUELA RURAL LA PALOMA","10101","PUERTO MONTT","3","4","7"
"7696","ESCUELA ANAHUAC","10101","PUERTO MONTT","9","15","24"
"7722","COLEGIO ROSITA NOVARO DE NOVARO PUERTO VARAS","10109","PUERTO VARAS","28","26","54"
"7723","ESCUELA GRUPO ESCOLAR","10109","PUERTO VARAS","25","19","44"
"7724","COLEGIO NUEVA BRAUNAU","10109","PUERTO VARAS","15","18","33"
"7725","ESCUELA RURAL COLONIA RIO SUR","10109","PUERTO VARAS","9","4","13"
"7726","ESCUELA RURAL SANTA MARIA","10109","PUERTO VARAS","1","3","4"
"7740","ESCUELA RURAL EPSON DE ENSENADA","10109","PUERTO VARAS","7","13","20"
"7741","ESCUELA RURAL RICARDO ROTH SCHUTZ","10109","PUERTO VARAS","1","1","2"
"7753","ESCUELA BASICA FRONTERIZA JUAN SOLER MANFREDINI","10103","COCHAMO","12","7","19"
"7760","ESCUELA RURAL RIO PUELO","10103","COCHAMO","11","5","16"
"7763","ESCUELA RURAL CAPITÀN DE BANDADA CARLOS RODRIGUEZ PARIS","10103","COCHAMO","2","6","8"
"7773","ESCUELA EULOGIO GOYCOLEA GARAY","10102","CALBUCO","24","17","41"
"7774","ESCUELA RURAL SAN RAFAEL","10102","CALBUCO","20","14","34"
"7775","ESCUELA RURAL PARGUA","10102","CALBUCO","15","15","30"
"7776","ESCUELA RURAL EL SEMBRADOR","10102","CALBUCO","4","3","7"
"7777","ESCUELA RURAL EL ROSARIO","10102","CALBUCO","9","9","18"
"7779","ESCUELA RURAL ESTERO HUITO","10102","CALBUCO","1","3","4"
"7782","ESCUELA RURAL QUEULLIN","10102","CALBUCO","3","1","4"
"7783","ESCUELA RURAL CHAUQUEAR","10102","CALBUCO","6","5","11"
"7785","ESCUELA RURAL QUETROLAUQUEN","10102","CALBUCO","2","6","8"
"7788","ESCUELA RURAL CHAYAHUE","10102","CALBUCO","8","9","17"
"7789","ESCUELA RURAL ALONSO DE ERCILLA","10102","CALBUCO","5","4","9"
"7791","ESCUELA RURAL AGUANTAO","10102","CALBUCO","3","4","7"
"7793","ESCUELA RURAL MARIO MORALES BECA","10102","CALBUCO","2","4","6"
"7798","ESCUELA RURAL EL DAO","10102","CALBUCO","3","7","10"
"7801","ESCUELA RURAL PUTENIO","10102","CALBUCO","7","4","11"
"7802","ESCUELA RURAL SAN JOSE","10102","CALBUCO","14","12","26"
"7804","ESCUELA RURAL LA POZA","10102","CALBUCO","1","0","1"
"7810","ESCUELA RURAL SAN ANTONIO","10102","CALBUCO","4","3","7"
"7818","ESCUELA RURAL PEÑASMO","10102","CALBUCO","9","7","16"
"7820","ESCUELA RURAL CHUCAGUA","10102","CALBUCO","0","4","4"
"7821","ESCUELA RURAL ISLA TABON","10102","CALBUCO","2","1","3"
"7825","ESCUELA LIBERTADOR GENERAL BERNARDO O´HIGGINS RIQUELME","10102","CALBUCO","5","14","19"
"7832","ESCUELA RURAL FRANCISCO CORTES OJEDA","10108","MAULLIN","5","9","14"
"7833","ESCUELA JOSE ABELARDO NUÑEZ","10108","MAULLIN","18","22","40"
"7834","ESCUELA ENCARNACION OLIVARES","10108","MAULLIN","15","13","28"
"7836","ESCUELA RURAL DORILA AGUILA AGUILAR","10108","MAULLIN","9","14","23"
"7850","ESCUELA RURAL LOS ARCES","10108","MAULLIN","4","13","17"
"7854","ESCUELA RURAL JUANITA GALLARDO","10108","MAULLIN","6","9","15"
"7866","ESCUELA RURAL HILDA HUNQUEN","10108","MAULLIN","7","4","11"
"7872","COLEGIO DE DIFUSION ARTISTICA LOS ULMOS","10106","LOS MUERMOS","10","18","28"
"7874","ESCUELA RURAL CAÑITAS","10106","LOS MUERMOS","7","8","15"
"7896","ESCUELA RURAL ESTAQUILLA","10106","LOS MUERMOS","3","5","8"
"7897","ESCUELA RURAL MANUEL GATICA ARRIAGADA","10106","LOS MUERMOS","2","5","7"
"7898","ESCUELA RURAL EL MELI","10106","LOS MUERMOS","7","8","15"
"7901","ESCUELA RURAL EL SARAOS","10106","LOS MUERMOS","0","1","1"
"7905","ESCUELA RURAL PARAGUAY CHICO","10106","LOS MUERMOS","4","4","8"
"7924","ESCUELA RURAL SAN ANDRES","10104","FRESIA","6","12","18"
"7929","ESCUELA BASICA AGRICOLA HUEMPELEO","10104","FRESIA","1","5","6"
"7940","ESCUELA RURAL PARGA","10104","FRESIA","1","3","4"
"7958","ESCUELA INES GALLARDO ALVARADO","10107","LLANQUIHUE","32","33","65"
"7959","ESCUELA BASICA GABRIELA MISTRAL","10107","LLANQUIHUE","29","29","58"
"7961","ESCUELA RURAL LOS PELLINES","10107","LLANQUIHUE","6","9","15"
"7962","ESCUELA RURAL LONCOTORO","10107","LLANQUIHUE","2","3","5"
"7967","ESCUELA RURAL COLEGUAL","10107","LLANQUIHUE","6","6","12"
"7975","ESCUELA ARTURO ALESSANDRI PALMA","10105","FRUTILLAR","21","15","36"
"7976","ESCUELA BERNARDO PHILIPPI","10105","FRUTILLAR","13","25","38"
"7977","ESCUELA RURAL LOS LINARES DE CASMA","10105","FRUTILLAR","17","15","32"
"7982","ESCUELA RURAL PARAGUAY","10105","FRUTILLAR","4","2","6"
"8002","LICEO GALVARINO RIVEROS CARDENAS","10201","CASTRO","38","33","71"
"8003","ESCUELA LUIS URIBE DIAZ","10201","CASTRO","36","39","75"
"8004","ESCUELA INES MUNOZ DE GARCIA","10201","CASTRO","35","41","76"
"8005","ESCUELA AYTUE","10201","CASTRO","54","62","116"
"8006","ESCUELA RURAL PEDRO VELAZQUEZ BONTES","10201","CASTRO","9","21","30"
"8013","ESCUELA RURAL MIRTA OYARZO VERA","10201","CASTRO","6","7","13"
"8019","ESCUELA RURAL QUILQUICO","10201","CASTRO","2","7","9"
"8022","ESCUELA RURAL ERMELINDA SANCHEZ DE CIFUENTES","10201","CASTRO","2","3","5"
"8027","ESCUELA RURAL OLINDA BORQUEZ BORQUEZ","10201","CASTRO","3","12","15"
"8036","ESCUELA RURAL LOS ANGELES","10201","CASTRO","4","6","10"
"8037","ESCUELA RURAL LOS ROBLES","10201","CASTRO","4","2","6"
"8046","ESCUELA PUDETO","10202","ANCUD","12","7","19"
"8047","ESCUELA ANEXA","10202","ANCUD","27","18","45"
"8048","ESCUELA YERBAS BUENAS","10202","ANCUD","8","6","14"
"8049","ESCUELA RURAL VILLA CHACAO","10202","ANCUD","2","7","9"
"8050","ESCUELA FATIMA","10202","ANCUD","4","8","12"
"8051","ESCUELA RURAL EL PALOMAR","10202","ANCUD","10","11","21"
"8053","ESCUELA RURAL SENDA CHACAO","10202","ANCUD","4","8","12"
"8054","ESCUELA RURAL MANAO","10202","ANCUD","7","6","13"
"8085","ESCUELA RURAL SAN MIGUEL DE COÑIMO","10202","ANCUD","5","9","14"
"8092","ESCUELA RURAL LUIS ALBERTO SEGOVIA ROSS","10202","ANCUD","5","5","10"
"8100","ESCUELA RURAL SOL DEL PACIFICO","10202","ANCUD","10","11","21"
"8103","ESCUELA RURAL BAHIA LINAO","10202","ANCUD","5","4","9"
"8105","LICEO BICENTENARIO DE ANCUD","10202","ANCUD","25","27","52"
"8112","ESCUELA RURAL JUAN VICTORINO TANGOL","10205","DALCAHUE","0","6","6"
"8113","ESCUELA RURAL AQUELARRE","10209","QUEMCHI","7","11","18"
"8114","ESCUELA RURAL LLIUCO","10209","QUEMCHI","7","7","14"
"8117","ESCUELA RURAL MONTEMAR","10209","QUEMCHI","7","10","17"
"8133","ESCUELA RURAL LINDA VISTA","10209","QUEMCHI","2","4","6"
"8142","ESCUELA RURAL BORDEMAR VILLA MECHUQUE","10209","QUEMCHI","1","1","2"
"8144","ESCUELA RURAL CESAR GOMEZ GARCIA","10205","DALCAHUE","1","7","8"
"8147","ESCUELA RURAL MALLINLEMU","10205","DALCAHUE","13","13","26"
"8158","ESCUELA RURAL CALEN","10205","DALCAHUE","3","3","6"
"8159","ESCUELA RURAL JOSE DANIEL BAHAMONDE BAHAMONDE","10205","DALCAHUE","5","6","11"
"8161","ESCUELA BASICA DALCAHUE","10205","DALCAHUE","23","34","57"
"8162","LICEO ALFREDO DEL CARMEN BARRIA OYARZUN","10204","CURACO DE VELEZ","10","15","25"
"8165","ESCUELA RURAL EDUARDO FREI MONTALVA","10204","CURACO DE VELEZ","2","2","4"
"8169","ESCUELA RURAL HUYAR ALTO","10204","CURACO DE VELEZ","3","2","5"
"8174","LICEO INSULAR","10210","QUINCHAO","31","20","51"
"8176","ESCUELA RURAL LA CAPILLA","10210","QUINCHAO","4","4","8"
"8177","ESCUELA RURAL OSTRICULTURA","10210","QUINCHAO","5","5","10"
"8180","ESCUELA RURAL ALAO","10210","QUINCHAO","2","2","4"
"8182","ESCUELA RURAL LA VILLA","10210","QUINCHAO","1","1","2"
"8183","ESCUELA RURAL AMANECER 2000","10210","QUINCHAO","2","0","2"
"8186","ESCUELA RURAL LOS PINOS","10210","QUINCHAO","5","4","9"
"8188","ESCUELA RURAL LA CAPILLA","10210","QUINCHAO","0","3","3"
"8189","ESCUELA RURAL TERESA CARDENAS DE PAREDES","10210","QUINCHAO","14","6","20"
"8191","ESCUELA RURAL SAN FRANCISCO","10210","QUINCHAO","7","3","10"
"8195","ESCUELA PUQUELDON","10206","PUQUELDON","6","7","13"
"8201","ESCUELA RURAL LAS CAMPANAS","10206","PUQUELDON","4","2","6"
"8202","ESCUELA RURAL DETIF","10206","PUQUELDON","4","3","7"
"8203","ESCUELA RURAL SANTA ROSA","10206","PUQUELDON","6","2","8"
"8205","ESCUELA RURAL ICHUAC","10206","PUQUELDON","3","2","5"
"8206","LICEO MANUEL JESUS ANDRADE BORQUEZ","10203","CHONCHI","26","23","49"
"8207","ESCUELA RURAL NOTUCO","10203","CHONCHI","1","2","3"
"8208","ESCUELA RURAL CURACO DE VILUPULLI","10203","CHONCHI","0","1","1"
"8210","ESCUELA RURAL QUITRIPULLI","10203","CHONCHI","8","2","10"
"8211","ESCUELA RURAL HUILLINCO","10203","CHONCHI","7","8","15"
"8220","ESCUELA RURAL CUCAO","10203","CHONCHI","1","3","4"
"8230","ESCUELA RURAL RAUCO","10203","CHONCHI","4","1","5"
"8231","ESCUELA RURAL TERAO","10203","CHONCHI","0","4","4"
"8236","ESCUELA CHILHUE","10207","QUEILEN","20","18","38"
"8241","ESCUELA RURAL ALVARO VARGAS MIRANDA","10207","QUEILEN","10","8","18"
"8247","ESCUELA RURAL JUAN ANTONIO VERA DIAZ","10207","QUEILEN","9","7","16"
"8256","ESCUELA EDUCADORA EULOGIA BORQUEZ PEREZ","10208","QUELLON","31","30","61"
"8263","ESCUELA RURAL JOSE SANTOS LINCOMAN INAICHEO","10208","QUELLON","1","1","2"
"8264","ESCUELA RURAL ADELA GARCIA GARCIA","10208","QUELLON","8","4","12"
"8269","ESCUELA RURAL LASTENIA OYARZUN ANDRADE","10208","QUELLON","1","2","3"
"8278","ESCUELA RURAL YELCHO","10208","QUELLON","3","1","4"
"8284","ESCUELA RURAL COINCO","10208","QUELLON","5","2","7"
"8287","ESCUELA RURAL AUCHAC","10208","QUELLON","0","1","1"
"8288","ESCUELA RURAL YALDAD","10208","QUELLON","1","2","3"
"8289","ESCUELA RURAL ARTISTICA ALUMNO MARCELO GUENTEO SOLIS","10208","QUELLON","13","11","24"
"8295","ESCUELA RURAL CHUIT","10401","CHAITEN","1","3","4"
"8296","ESCUELA RURAL NUEVA ESPERANZA","10401","CHAITEN","1","0","1"
"8301","ESCUELA RURAL BUILL","10401","CHAITEN","1","3","4"
"8303","ESCUELA RURAL CHUMELDEN","10401","CHAITEN","3","1","4"
"8306","ESCUELA RURAL VALLE EL FRIO","10401","CHAITEN","2","2","4"
"8309","ESCUELA RURAL AYACARA","10401","CHAITEN","4","9","13"
"8310","COLEGIO MAURICIO HITCHCOCK","10403","HUALAIHUE","14","11","25"
"8311","ESCUELA RURAL AULEN","10403","HUALAIHUE","7","7","14"
"8313","ESCUELA RURAL CATARATAS DEL ALERCE","10403","HUALAIHUE","9","5","14"
"8321","ESCUELA RURAL CALETA EL MANZANO","10403","HUALAIHUE","4","12","16"
"8323","ESCUELA RURAL N.745 SEMILLERO","10403","HUALAIHUE","8","8","16"
"8325","ESCUELA ANTUPIREN","10403","HUALAIHUE","29","27","56"
"8331","ESCUELA FUTALEUFU","10402","FUTALEUFU","13","14","27"
"8339","ESCUELA ROBERTO WHITE GESELL","10404","PALENA","9","7","16"
"8341","ESCUELA RURAL FRONTERIZA","10404","PALENA","0","1","1"
"8346","ESCUELA VICTOR DOMINGO SILVA","11101","COIHAIQUE","18","18","36"
"8348","ESCUELA BAQUEDANO","11101","COIHAIQUE","17","24","41"
"8349","ESCUELA PEDRO QUINTANA MANSILA","11101","COIHAIQUE","25","27","52"
"8352","LICEO REPUBLICA ARGENTINA","11101","COIHAIQUE","9","26","35"
"8353","ESCUELA NIEVES DEL SUR","11101","COIHAIQUE","9","11","20"
"8355","ESCUELA RURAL PABLO NERUDA","11101","COIHAIQUE","3","2","5"
"8356","ESCUELA RURAL CON INTERNADO RIO BLANCO","11101","COIHAIQUE","1","4","5"
"8357","ESCUELA RURAL VALLE SIMPSON","11101","COIHAIQUE","6","6","12"
"8358","ESCUELA JOSE ANTOLIN SILVA ORMENO","11101","COIHAIQUE","3","0","3"
"8361","ESCUELA RURAL VALLE DE LA LUNA","11101","COIHAIQUE","2","0","2"
"8370","ESCUELA MUNICIPAL VILLA AMENGUAL","11102","LAGO VERDE","3","2","5"
"8371","ESC.CON INTERNADO JOSE MIGUEL CARRERA","11102","LAGO VERDE","2","4","6"
"8372","ESCUELA RURAL CON INTERNADO LA TAPERA","11102","LAGO VERDE","1","2","3"
"8375","LICEO POLITECNICO DE AYSEN","11201","AISEN","15","30","45"
"8376","ESCUELA BASICA","11201","AISEN","13","8","21"
"8379","ESCUELA PEDRO AGUIRRE CERDA","11201","AISEN","3","3","6"
"8380","LICEO MANIHUALES","11201","AISEN","15","14","29"
"8382","ESCUELA CARLOS CONDELL","11201","AISEN","0","7","7"
"8384","ESCUELA ALMIRANTE SIMPSON","11201","AISEN","6","5","11"
"8388","ESCUELA GUIDO GOMEZ MUNOZ","11202","CISNES","21","8","29"
"8389","ESCUELA AMANDA LABARCA HUBERSTONE","11202","CISNES","6","2","8"
"8390","ESCUELA HAMBURGO","11202","CISNES","5","5","10"
"8391","ESCUELA EUSEBIO IBAR SCHEPELER","11202","CISNES","11","9","20"
"8392","LICEO MELINKA","11203","GUAITECAS","16","13","29"
"8394","LICEO LUISA RABANAL DE PALMA","11401","CHILE CHICO","22","28","50"
"8398","ESC. LIBERTADOR BERNARDO O´HIGGINS RIQUELME","11401","CHILE CHICO","6","6","12"
"8401","ESCUELA GABRIELA MISTRAL","11402","RIO IBAÑEZ","3","3","6"
"8403","LICEO RURAL CERRO CASTILLO","11402","RIO IBAÑEZ","5","7","12"
"8404","ESCUELA AONIKENK","11402","RIO IBAÑEZ","8","6","14"
"8405","ESCUELA RURAL CARRETERA AUSTRAL","11402","RIO IBAÑEZ","0","2","2"
"8408","ESC.  BASICA  HERNAN MERINO CORREA","11301","COCHRANE","25","23","48"
"8409","ESCUELA PIONEROS DEL SUR","11302","O'HIGGINS","3","7","10"
"8410","ESCUELA MUNICIPAL CDTE LUIS BRAVO BRAVO","11303","TORTEL","2","3","5"
"8412","ESCUELA LIB. BERNARDO O´HIGGINS R.","12401","NATALES","22","30","52"
"8413","ESCUELA CORONEL SANTIAGO BUERAS","12401","NATALES","11","16","27"
"8415","ESCUELA CAPITAN JUAN LADRILLERO","12401","NATALES","19","20","39"
"8417","ESCUELA BAUDILIA AVENDANO DE YOUSSUF","12401","NATALES","11","9","20"
"8419","ESC. PROF. MIGUEL S. MONTECINOS C.","12401","NATALES","1","1","2"
"8423","ESC.HOGAR MUN.FRONTERIZA RAMON SERRANO M","12402","TORRES DEL PAINE","2","2","4"
"8424","INSTIT.SUPERIOR DE COMERCIO JOSE MENENDEZ","12101","PUNTA ARENAS","18","18","36"
"8429","LICEO LUIS ALBERTO BARRERA","12101","PUNTA ARENAS","6","3","9"
"8432","CENTRO DE EDUC.INTEGRAL DE ADULTOS CEIA.","12101","PUNTA ARENAS","17","20","37"
"8433","ESCUELA LIBERTADOR CAP GRAL BDO OHIGGINS","12101","PUNTA ARENAS","30","28","58"
"8434","ESCUELA ESPANA","12101","PUNTA ARENAS","10","14","24"
"8435","ESCUELA DIECIOCHO DE SEPTIEMBRE","12101","PUNTA ARENAS","24","23","47"
"8436","ESCUELA PORTUGAL","12101","PUNTA ARENAS","24","31","55"
"8437","ESC. CAPITAN ARTURO PRAT CHACON","12101","PUNTA ARENAS","6","19","25"
"8438","ESCUELA REPUBLICA DE CROACIA","12101","PUNTA ARENAS","19","24","43"
"8439","ESCUELA JUAN WILLIAMS","12101","PUNTA ARENAS","34","24","58"
"8441","ESCUELA HERNANDO DE MAGALLANES","12101","PUNTA ARENAS","24","30","54"
"8442","ESCUELA PEDRO PABLO LEMAITRE","12101","PUNTA ARENAS","32","38","70"
"8444","ESCUELA PATAGONIA","12101","PUNTA ARENAS","33","31","64"
"8448","ESCUELA PEDRO SARMIENTO DE GAMBOA","12101","PUNTA ARENAS","11","11","22"
"8449","ESCUELA ELBA OJEDA GOMEZ","12101","PUNTA ARENAS","6","10","16"
"8452","ESCUELA DE PUERTO HARRIS","12101","PUNTA ARENAS","2","0","2"
"8468","ESCUELA DIEGO PORTALES","12102","LAGUNA BLANCA","5","5","10"
"8470","ESCUELA PUNTA DELGADA","12104","SAN GREGORIO","4","1","5"
"8475","ESCUELA LIBERTADOR BDO. O´HIGGINS R.","12301","PORVENIR","20","32","52"
"8479","ESCUELA CERRO SOMBRERO","12302","PRIMAVERA","5","4","9"
"8483","LICEO DONALD MC-INTYRE GRIFFITHS","12201","CABO DE HORNOS","15","23","38"
"8484","ESCUELA PUERTO TORO","12201","CABO DE HORNOS","0","1","1"
"8485","LICEO INSTITUTO NACIONAL","13101","SANTIAGO","0","726","726"
"8487","LICEO JAVIERA CARRERA","13101","SANTIAGO","469","0","469"
"8488","LICEO ISAURA DINATOR DE GUZMAN","13101","SANTIAGO","20","0","20"
"8489","LICEO BICENTENARIO TERESA PRATS","13101","SANTIAGO","35","0","35"
"8490","LICEO NRO 2 MIGUEL LUIS AMUNATEGUI","13101","SANTIAGO","5","16","21"
"8491","LICEO DE APLICACION RECTOR JORGE E SCHNE","13101","SANTIAGO","4","203","207"
"8497","LICEO GABRIELA MISTRAL","13108","INDEPENDENCIA","22","28","50"
"8498","LICEO DARIO SALAS","13101","SANTIAGO","4","8","12"
"8499","INTERNADO NACIONAL BARROS ARANA","13101","SANTIAGO","0","144","144"
"8503","INST.SUP.DE COMERCIO EDUARDO FREI M.","13101","SANTIAGO","27","21","48"
"8511","LICEO EXPERIMENTAL ARTISTICO B-65","13119","MAIPU","30","23","53"
"8513","ESC. BAS. REPUBLICA ORIENTAL DE URUGUAY","13101","SANTIAGO","25","31","56"
"8514","LICEO ROSA ESTER ALESANDRI RODRIGUEZ","13108","INDEPENDENCIA","76","0","76"
"8515","ESCUELA BASICA CORNELIA OLIVARES","13108","INDEPENDENCIA","16","19","35"
"8518","LICEO ESTACION CENTRAL","13106","ESTACION CENTRAL","14","23","37"
"8519","ESCUELA BASICA PEDRO AGUIRRE CERDA","13102","CERRILLOS","6","10","16"
"8520","ESCUELA BASICA PROVINCIA DE CHILOE","13101","SANTIAGO","18","32","50"
"8521","ESCUELA CARLOS CONDELL DE LA HAZA","13106","ESTACION CENTRAL","30","38","68"
"8522","ESCUELA BASICA REPUBLICA DE COLOMBIA","13101","SANTIAGO","34","34","68"
"8523","ESCUELA BASICA REPUBLICA DE PANAMA","13101","SANTIAGO","12","21","33"
"8530","ESCUELA CADETE ARTURO PRAT CHACON","13101","SANTIAGO","26","48","74"
"8531","ESCUELA BASICA IRENE FREI DE CID","13101","SANTIAGO","23","39","62"
"8532","ESCUELA BASICA LIBERTADORES DE CHILE","13101","SANTIAGO","18","12","30"
"8533","ESCUELA BASICA BENJAMIN VICUNA MACKENNA","13101","SANTIAGO","56","0","56"
"8535","LICEO REPUBLICA DE BRASIL","13101","SANTIAGO","14","20","34"
"8536","ESCUELA REPUBLICA DE ISRAEL","13101","SANTIAGO","23","18","41"
"8537","ESCUELA ARNALDO FALABELLA","13106","ESTACION CENTRAL","30","27","57"
"8540","ESCUELA BASICA REPUBLICA DE HAITI","13101","SANTIAGO","12","12","24"
"8542","LICEO SAN FRANCISCO DE QUITO","13108","INDEPENDENCIA","0","45","45"
"8544","ESCUELA BÁSICA ARTURO ALESSANDRI PALMA","13106","ESTACION CENTRAL","65","0","65"
"8546","ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY","13127","RECOLETA","79","93","172"
"8547","ESCUELA NUEVA ZELANDIA","13108","INDEPENDENCIA","9","17","26"
"8548","ESCUELA BASICA DR LUIS CALVO MACKENNA","13101","SANTIAGO","27","43","70"
"8549","ESCUELA FERNANDO ALESSANDRI RODRIGUEZ","13101","SANTIAGO","17","22","39"
"8552","ESCUELA BAS SALVADOR SANFUENTES REP EEUU","13101","SANTIAGO","0","61","61"
"8553","ESCUELA DE ADULTOS  JORGE ALESSANDRI R.","13127","RECOLETA","32","40","72"
"8554","LICEO MUNICIPAL METROPOLITANO DE ADULTOS","13101","SANTIAGO","17","25","42"
